"Pax","Issue.Date","Sector","Cls","Net"
1,9,5,6,1950
1,9,5,6,1950
1,9,2,6,1950
1,9,2,6,1950
1,9,5,6,1950
1,9,5,6,1950
1,9,6,6,1995
1,9,5,6,2195
1,9,3,6,1995
1,9,1,6,2995
1,9,6,6,1995
1,9,6,6,1995
1,9,6,6,1995
1,9,2,6,1950
1,9,4,6,2995
1,9,3,6,1995
1,9,2,6,2195
1,9,5,6,1950
1,9,5,6,1950
1,9,5,6,1950
1,9,4,6,2694
1,9,6,6,1995
1,9,6,6,1995
1,9,1,6,2995
1,9,2,6,1950
1,9,3,6,1995
1,9,6,6,1995
1,9,4,6,2650
1,9,4,6,2650
1,9,4,6,2650
1,9,6,6,1995
1,9,3,6,1995
1,9,6,6,1995
1,9,6,6,1995
1,9,6,6,1995
2,9,6,6,1995
1,9,4,6,2395
1,9,3,6,1995
1,9,2,6,1950
1,9,2,6,1950
1,9,6,6,1995
1,9,1,6,2395
1,9,2,6,1950
1,9,4,6,2395
2,9,1,6,2395
1,9,1,6,2395
1,9,4,6,2395
1,9,2,6,2299
1,9,2,6,2299
1,9,4,6,2395
1,9,4,6,2395
1,9,5,6,1950
1,9,4,6,2395
1,9,4,6,2395
1,9,4,6,2395
1,9,4,6,2395
1,9,2,6,2195
1,9,4,6,2395
1,9,4,6,2395
1,9,5,6,1950
2,9,5,6,1950
1,9,3,6,1995
1,9,3,6,1995
1,9,3,6,2494
1,9,2,6,2195
1,9,3,6,1995
1,9,4,6,2395
1,9,4,6,2395
1,9,1,6,2395
1,9,2,6,2299
1,9,3,6,1995
1,9,4,6,2395
1,9,1,6,2395
1,9,4,6,2694
1,9,1,6,2395
1,9,1,6,2395
1,9,1,6,2395
1,9,1,6,2395
1,9,1,6,2395
1,9,4,6,2395
1,9,1,6,2395
1,9,6,6,1995
1,9,6,6,1995
1,9,1,6,2395
1,9,4,6,2395
1,9,4,6,2395
1,9,4,6,2395
1,9,3,6,2195
1,9,3,6,2195
1,9,3,6,2195
1,9,3,6,2195
1,9,2,6,2299
1,9,2,6,2299
1,9,5,6,2195
1,9,5,6,2195
1,9,5,6,1950
1,9,2,6,2299
1,9,5,6,2149
1,9,5,6,2195
1,9,2,6,2195
1,9,2,6,2299
1,9,6,6,1995
1,9,6,6,1995
1,13,1,6,2395
1,13,2,6,2299
1,13,2,6,2299
1,13,5,6,1995
1,13,5,6,1995
1,13,2,6,2299
1,13,2,6,2299
1,13,2,6,2299
1,13,5,6,1995
1,13,5,6,1995
1,13,2,6,2299
1,13,5,6,1995
1,13,6,6,1895
1,13,5,6,1950
1,13,2,6,2195
1,13,5,6,1995
1,13,2,6,2195
1,13,5,6,2195
1,13,2,6,2195
1,13,2,6,2195
2,13,2,6,2195
1,13,2,6,2195
1,13,2,6,2195
1,13,3,6,1995
1,13,5,6,2149
1,13,2,6,2195
1,13,2,6,2195
1,13,6,6,1995
1,13,1,6,2995
1,13,6,6,1995
1,13,1,6,2694
1,13,3,6,1995
1,13,3,6,1995
1,13,2,6,2195
1,13,2,6,2195
1,13,6,6,1995
1,13,2,6,2195
1,13,2,6,2195
1,13,6,6,1895
1,13,6,6,1895
1,13,4,6,3695
1,13,3,6,1995
1,13,6,6,1995
1,13,6,6,2000
1,13,6,6,2000
1,13,1,6,2694
1,13,3,6,1995
1,13,3,6,1995
1,13,2,6,2195
1,13,1,6,2995
1,13,2,6,2195
1,13,4,6,2995
1,13,3,6,1995
2,13,3,6,1995
1,13,2,6,2195
1,13,3,6,1995
1,13,3,6,1995
1,13,3,6,1995
1,13,3,6,1995
1,13,3,6,1995
1,13,5,6,2100
1,13,6,6,1995
1,13,6,6,1995
1,13,4,6,2694
1,13,2,6,2195
1,13,6,6,1950
1,13,2,6,2195
1,13,2,6,2195
2,13,2,6,2195
1,13,5,6,1900
1,13,5,6,1900
1,13,2,6,2195
1,13,1,6,2995
1,13,5,6,1900
1,13,5,6,1900
1,13,5,6,2100
1,13,5,6,2100
1,13,6,6,1895
1,13,1,6,2694
1,13,5,6,2100
1,13,5,6,2100
1,13,5,6,2100
1,13,1,6,2494
1,13,1,6,2494
1,13,5,6,2100
1,13,2,6,1995
1,13,2,6,1995
1,13,2,6,1995
1,13,6,6,1950
1,13,5,6,2100
1,13,5,6,1900
1,13,1,6,2494
1,13,1,6,2494
1,13,1,6,2494
1,13,5,6,1900
1,13,5,6,1900
2,13,6,6,1695
1,13,2,6,2195
1,13,6,6,1695
1,13,1,6,2694
1,13,1,6,2995
1,13,1,6,2995
1,13,2,6,2195
1,13,6,6,1695
1,13,5,6,2100
1,13,2,6,2195
1,13,2,6,1950
1,13,5,6,1900
1,13,5,6,1900
1,13,6,6,1895
1,13,2,6,1950
1,13,5,6,1900
1,13,5,6,2100
1,13,2,6,1950
1,13,6,6,1695
1,13,6,6,1695
1,13,6,6,1695
1,13,6,6,1695
1,13,6,6,1695
1,13,1,6,2995
1,13,1,6,2995
1,13,6,6,1695
1,13,5,6,1995
1,13,5,6,1995
1,13,6,6,1695
2,13,6,6,1695
1,13,6,6,1695
1,13,5,6,2100
1,13,3,6,1995
1,13,5,6,1995
1,13,6,6,1695
1,13,6,6,1695
1,13,6,6,1695
1,13,6,6,1695
1,13,5,6,1995
1,13,2,6,2094
1,13,6,6,1895
1,13,4,6,2694
1,13,4,6,2694
1,13,5,6,1895
1,13,3,6,1995
1,13,4,6,2694
1,13,2,6,2494
1,13,6,6,1695
1,13,2,6,2094
1,13,2,6,2094
1,13,2,6,2094
1,13,2,6,2195
1,13,2,6,2195
2,13,2,6,2195
2,13,2,6,2094
1,13,4,6,2494
1,13,6,6,1695
1,13,6,6,1695
1,13,6,6,1695
1,13,6,6,1695
1,13,4,6,2494
1,13,4,6,2494
1,13,5,6,1895
1,13,2,6,2094
1,13,3,6,2295
1,13,1,6,2995
1,13,5,6,1995
1,13,5,6,1995
1,13,5,6,1995
1,13,5,6,1895
1,13,5,6,1895
1,13,5,6,1895
1,13,4,6,2494
1,13,1,6,2995
1,13,4,6,2494
1,13,4,6,2494
1,13,4,6,2494
1,13,4,6,2494
1,13,4,6,2494
1,13,5,6,1995
1,13,1,6,2995
1,13,6,6,1895
1,13,1,6,2995
1,13,4,6,2494
1,13,5,6,1995
1,13,1,6,2995
1,13,1,6,2995
1,13,2,6,2094
1,13,1,6,2995
1,13,1,6,2995
1,13,1,6,2995
1,13,1,6,2995
1,13,5,6,1995
1,13,5,6,1895
1,17,5,6,2195
1,17,2,6,2195
1,17,4,6,2494
1,17,1,6,2995
1,17,1,6,2995
1,17,4,6,2694
1,17,4,6,2500
1,17,6,6,3350
1,17,4,6,2694
1,17,4,6,2694
1,17,2,6,3700
1,17,6,6,3200
1,17,6,6,1895
1,17,6,6,1895
1,17,4,6,2694
1,17,1,6,2995
1,17,1,6,2995
1,17,5,6,2149
1,17,2,5,4279
1,17,1,6,2694
1,17,1,6,2694
1,17,1,6,2694
1,17,2,6,3700
1,17,2,6,3700
1,17,2,6,1995
1,17,5,6,2195
1,17,1,6,2694
1,17,4,6,2699
1,17,6,6,1895
1,17,6,6,1895
1,17,1,6,3495
1,17,4,6,2699
1,17,5,6,2049
1,17,3,6,1995
1,17,2,6,1950
1,17,5,6,2149
1,17,4,6,2699
1,17,2,6,1950
1,17,6,6,1895
1,17,1,6,3495
1,17,6,6,1895
1,17,2,6,3700
1,17,4,6,2699
1,17,3,6,1995
1,17,1,6,2694
1,17,1,6,2694
1,17,1,6,2694
1,17,6,6,1895
1,17,6,6,1895
1,17,6,6,1895
2,17,6,6,1895
1,17,5,6,1849
1,17,6,6,1995
1,17,5,6,3500
1,17,5,6,1849
1,17,5,6,1849
1,17,5,6,1849
1,17,2,6,1950
2,17,2,6,1950
1,17,5,6,3500
1,17,1,6,2694
1,17,3,6,1995
1,17,2,6,3695
1,17,2,6,1950
1,17,5,6,3500
1,17,5,6,1849
1,17,5,6,1849
1,17,2,6,2195
1,17,2,6,2195
1,17,2,6,1950
1,17,2,6,1950
1,17,2,6,3695
1,17,5,6,1849
1,17,2,6,3695
1,17,3,6,1995
1,17,3,6,1995
1,17,1,6,2694
1,17,5,6,3500
1,17,3,6,1995
1,17,3,6,1995
1,17,3,6,1995
1,17,2,6,2149
1,17,2,6,2149
1,17,6,6,2494
1,17,2,6,1950
1,17,6,6,1995
1,17,4,6,2500
1,17,1,6,2694
1,17,1,6,2694
1,17,2,6,1950
1,17,6,6,1995
1,17,5,6,1799
1,17,2,6,2149
1,17,2,6,2149
1,17,2,6,3695
1,17,2,6,3695
1,17,3,6,1995
1,17,4,6,2500
1,17,6,6,1995
1,17,3,6,1995
1,17,4,6,2299
1,17,5,6,2195
1,17,3,6,1849
1,17,6,6,2395
1,17,5,6,1950
1,17,5,6,1950
1,17,4,6,2299
1,17,4,6,2299
1,17,4,6,2299
1,17,2,6,2149
1,17,5,6,1950
1,17,5,6,1950
1,17,4,6,2299
1,17,1,6,2494
1,17,3,6,1995
1,17,5,6,1950
1,17,4,6,2299
1,17,5,6,1799
1,17,5,6,1950
1,17,4,6,2299
1,17,3,6,1849
1,17,5,6,2149
1,17,5,6,2149
1,17,1,6,2494
1,17,1,6,2494
1,17,6,6,2395
1,17,6,6,1995
1,17,5,6,1950
1,17,5,6,1950
1,17,6,6,1995
1,17,6,6,1995
1,17,6,6,1995
2,17,6,6,1995
1,17,5,6,1799
1,17,5,6,1950
1,17,4,6,2299
1,17,6,6,1995
1,17,5,6,1799
1,17,6,6,1995
1,17,4,6,2299
1,17,4,6,2299
1,17,6,6,1995
1,17,5,6,1799
1,17,6,6,1995
1,17,1,6,2395
1,17,6,6,1995
1,17,2,6,2195
1,17,4,6,2299
1,17,5,6,1799
1,17,1,6,2694
1,17,1,6,2694
1,17,3,6,1745
1,17,1,6,2395
1,17,3,6,1745
1,17,6,5,3599
1,17,4,6,2299
1,17,1,6,2395
1,17,5,6,1799
1,17,3,6,1745
2,17,3,6,1745
2,17,3,6,1745
1,17,5,6,1799
1,21,4,6,2500
1,21,4,6,2500
1,21,4,5,4580
1,21,4,5,4580
1,21,6,6,1995
1,21,3,6,1649
1,21,2,6,2494
1,21,3,6,1649
2,21,3,6,1649
1,21,3,6,1649
1,21,3,6,1649
1,21,6,6,1995
1,21,6,6,1995
2,21,6,6,1995
1,21,1,6,2395
1,21,1,6,2395
1,21,5,6,1950
1,21,2,6,2149
1,21,5,6,2195
1,21,6,6,1995
1,21,6,6,1995
1,21,1,6,2395
1,21,1,6,2694
1,21,1,6,2395
1,21,6,6,1995
1,21,1,6,2395
1,21,2,6,2149
1,21,5,6,1950
1,21,3,6,1995
1,21,1,6,2395
1,21,3,6,1995
1,21,3,6,1995
1,21,2,6,2149
1,21,4,6,2500
1,21,1,6,2694
1,21,2,6,2149
1,21,2,6,2149
1,21,5,6,1950
1,21,1,6,2694
1,21,1,6,2694
1,21,1,6,2694
1,21,3,6,1995
1,21,2,6,2149
1,21,5,6,1950
1,21,6,6,1995
1,21,6,6,1995
2,21,6,6,1995
1,21,2,6,2149
1,21,1,6,2694
1,21,3,6,1995
1,21,2,6,2195
1,21,2,6,2149
1,21,6,6,1995
1,21,6,6,1995
1,21,2,6,2149
1,21,3,6,1995
1,21,2,6,2195
1,21,3,6,2195
1,21,1,6,2694
1,21,6,6,1995
1,21,6,6,1995
1,21,4,6,2500
1,21,3,6,2195
1,21,3,6,2195
1,21,5,6,1950
1,21,2,6,2149
1,21,2,6,2149
1,21,2,6,2149
1,21,2,6,2149
1,21,1,6,2694
1,21,2,6,2149
1,21,2,6,2149
1,21,1,6,3495
1,21,4,6,2500
1,21,1,6,3495
1,21,1,6,3495
1,21,2,6,2195
2,21,2,6,2195
1,21,2,6,2195
1,21,2,6,2195
1,21,2,6,2195
2,21,2,6,2149
1,21,2,6,2195
1,21,4,6,2395
1,21,2,6,2149
2,21,2,6,2149
1,21,3,6,1995
1,21,4,6,2395
1,21,4,6,2395
1,21,6,6,2195
1,21,3,6,1995
1,21,3,5,3599
1,21,4,6,2395
1,21,4,6,2395
1,21,1,6,2995
1,21,5,6,2149
1,21,4,6,2395
1,21,4,6,2395
1,21,4,6,2395
1,21,1,6,2995
1,21,2,6,2195
1,21,2,6,2694
1,21,2,6,2694
1,21,6,6,3195
1,21,6,6,3350
1,21,6,6,3350
1,21,6,6,3350
1,21,3,3,4370
2,21,3,3,4370
1,21,3,2,4829
1,21,2,6,2195
1,21,6,6,3350
1,21,3,6,1995
1,21,2,6,2195
1,21,1,6,2694
1,21,5,6,2699
1,21,3,6,1995
1,21,3,6,1995
1,21,3,6,1995
1,21,3,6,1995
1,21,2,6,3910
1,21,6,6,3350
1,21,1,5,4580
1,21,5,6,2699
1,21,5,6,2699
1,21,5,6,2699
1,21,6,6,3350
1,21,3,6,1995
1,21,6,5,3599
1,25,5,6,2149
1,25,1,6,2694
1,25,4,6,2295
1,25,6,6,3350
1,25,2,6,2195
1,25,6,6,3350
1,25,5,6,2149
2,25,5,6,2149
1,25,1,6,2694
1,25,6,6,1995
1,25,5,6,2149
1,25,3,6,1995
1,25,2,6,3200
1,25,4,6,2295
1,25,2,6,3700
1,25,2,6,2195
1,25,2,6,2195
1,25,2,6,2195
1,25,1,6,2694
1,25,1,6,2694
1,25,6,6,1995
1,25,5,6,2195
1,25,5,6,2195
1,25,2,6,3200
1,25,1,6,2694
1,25,1,6,2694
1,25,4,6,2295
1,25,6,6,3350
1,25,6,6,2195
1,25,6,6,1995
1,25,4,6,2295
1,25,1,6,2694
2,25,1,6,2694
1,25,6,6,1995
1,25,6,6,1995
1,25,4,6,2295
1,25,5,6,2195
1,25,4,6,2295
1,25,4,6,2295
1,25,5,6,2195
1,25,6,6,1995
1,25,6,6,1995
1,25,6,6,2195
1,25,1,6,2694
1,25,5,6,1995
1,25,5,6,1995
1,25,5,6,1995
1,25,3,6,1995
1,25,3,6,1995
1,25,5,6,1995
1,25,3,6,1995
1,25,2,6,2195
1,25,5,6,2494
1,25,3,6,1995
1,25,6,6,1995
1,25,2,6,2195
1,25,5,6,2149
1,25,2,6,2494
1,25,5,6,2494
1,25,5,6,2149
1,25,6,6,1995
1,25,6,6,1995
1,25,6,6,1995
1,25,6,6,1995
1,25,2,6,2195
1,25,5,6,2200
1,25,5,6,2200
1,25,2,6,2149
1,25,2,6,2149
1,25,2,6,2494
1,25,2,6,2699
1,25,2,6,2699
1,25,4,6,2395
1,25,2,6,2195
1,25,6,6,1995
1,25,6,6,1995
1,25,2,6,2195
1,25,1,6,2694
1,25,6,6,1995
1,25,4,6,2395
1,25,6,6,1995
1,25,6,6,1995
1,25,3,6,2195
1,25,2,6,2195
1,25,5,6,2149
1,25,5,6,2149
1,25,4,6,2699
1,25,2,6,3200
1,25,1,6,2694
1,25,5,6,1950
1,25,5,6,1950
1,25,5,6,1950
1,25,2,6,2195
1,25,5,6,1950
1,25,1,6,2694
1,25,5,6,2195
1,25,5,6,2195
1,25,2,6,2195
1,25,3,6,2494
1,25,3,6,2494
1,25,5,6,1950
1,25,5,6,1950
1,25,5,6,1950
1,25,2,6,2195
1,25,5,6,2149
1,25,1,6,2395
1,25,2,6,2195
1,25,1,6,2395
1,25,5,6,2149
1,25,5,6,2149
1,25,4,6,2395
1,25,4,6,2395
1,25,2,6,2699
1,25,2,6,2699
1,25,2,6,2699
1,25,4,6,2395
1,25,5,6,2149
1,25,4,6,2395
1,25,5,6,1950
1,25,5,6,1950
1,25,1,6,2395
1,25,5,6,2149
1,25,1,6,2395
1,25,5,6,2149
1,25,1,6,2395
1,25,2,6,2149
1,25,5,6,2195
1,25,1,6,2395
1,25,1,6,2395
1,25,5,6,1950
1,25,5,6,1950
1,25,4,6,2395
1,25,5,6,2149
1,25,6,6,3200
1,25,4,6,2395
1,25,4,6,2395
1,25,3,6,2494
1,25,1,6,2395
2,25,1,6,2395
1,25,3,6,2395
1,25,5,6,2149
1,25,3,6,2395
1,25,5,6,2149
1,25,4,6,2395
1,25,4,6,2395
1,25,4,6,2395
1,25,5,6,2149
1,25,4,6,2395
1,25,3,6,2395
1,25,5,6,2149
1,25,5,6,2149
1,25,5,6,2149
1,25,3,6,2395
1,25,3,6,2395
1,25,6,6,1995
1,25,6,6,1995
1,25,3,6,2395
1,25,5,6,2149
1,25,5,6,2149
1,25,5,6,2149
1,25,6,6,3350
1,25,5,6,2149
1,25,5,6,2149
1,25,5,6,2149
1,25,5,6,2149
1,25,1,6,2694
1,25,3,6,2395
1,25,4,6,2395
1,25,5,6,2195
1,25,6,5,3599
1,25,6,5,3599
1,25,5,6,2195
1,25,5,6,2149
2,25,5,6,2149
1,25,5,6,2195
1,25,5,6,2149
1,25,5,6,2149
1,25,4,6,2494
1,25,1,6,2694
1,25,5,6,2149
1,25,4,6,2195
1,25,5,6,2149
1,25,4,6,2195
1,25,4,6,2195
1,25,4,6,2195
1,25,3,6,2395
1,25,4,6,2195
1,25,4,6,2195
1,25,4,6,2195
1,25,6,3,4370
1,25,6,3,4370
1,25,1,6,2995
1,25,1,6,2995
1,25,6,6,1995
1,25,4,6,2195
1,25,4,6,2195
1,25,3,5,3599
1,25,3,5,3599
1,25,5,6,2195
1,25,6,5,3599
1,25,5,6,2694
1,25,6,6,1995
1,25,2,6,2195
1,25,2,6,2195
1,25,5,6,2195
1,25,4,6,2494
1,25,4,6,2694
1,25,5,6,2694
1,25,5,6,2694
1,25,5,6,2694
1,25,5,6,2694
1,25,2,6,2149
1,25,5,6,2694
1,25,2,6,2149
1,25,3,6,3350
1,25,4,6,2694
1,25,3,4,3880
1,25,4,6,2494
1,25,1,6,2995
1,25,1,6,2995
1,25,6,6,1995
1,25,4,6,2694
1,29,3,6,2195
1,29,2,6,3500
1,29,6,6,1995
1,29,6,6,1995
1,29,6,6,1995
1,29,3,6,2195
1,29,6,6,1995
1,29,6,6,1995
1,29,5,6,2149
1,29,2,6,2149
1,29,4,6,2694
1,29,2,6,2149
1,29,5,6,2149
1,29,6,6,1995
1,29,1,6,2494
1,29,6,6,1995
1,29,1,6,2694
1,29,1,6,2694
1,29,1,6,2694
1,29,2,6,2149
1,29,5,6,2694
1,29,5,6,2694
1,29,2,6,2149
1,29,2,6,3695
1,29,3,6,2195
1,29,3,6,2195
1,29,5,6,2149
1,29,5,6,2149
1,29,5,6,2149
1,29,6,6,1995
1,29,6,6,2195
1,29,5,6,2195
1,29,5,6,2195
1,29,4,6,2650
1,29,4,6,2650
1,29,2,6,2149
1,29,3,6,1995
1,29,3,6,1995
1,29,3,6,1995
1,29,4,6,2494
1,29,6,6,1995
1,29,4,6,2494
1,29,5,6,2149
2,29,5,6,2149
1,29,5,6,2149
1,29,1,6,2694
1,29,2,6,2195
1,29,5,6,2195
1,29,3,6,2494
1,29,3,6,2494
1,29,5,6,2195
1,29,5,6,2195
1,29,5,6,2195
1,29,4,6,2450
1,29,1,6,2450
1,29,4,6,2450
1,29,4,6,2450
1,29,6,6,2450
1,29,2,6,2195
1,29,2,6,3195
1,29,3,6,2494
1,29,5,6,2195
1,29,6,6,2450
1,29,1,6,2694
1,29,1,6,2694
1,29,1,6,2450
1,29,2,6,2195
1,29,2,6,2195
1,29,6,6,2450
1,29,6,6,2450
1,29,6,6,2450
1,29,6,6,2450
1,29,6,6,2450
1,29,1,6,2450
1,29,2,6,2195
1,29,5,6,2195
1,29,5,6,2195
1,29,5,6,2195
1,29,6,6,2450
1,29,6,6,2450
1,29,4,6,2450
1,29,2,6,2195
1,29,4,6,2450
1,29,5,6,2195
1,29,6,6,2500
1,29,3,6,2094
1,29,1,6,2395
1,29,5,6,2195
1,29,2,6,2195
1,29,1,6,2395
1,29,1,6,2395
1,29,2,6,2195
1,29,3,6,2094
1,29,1,6,2395
1,29,4,6,2450
1,29,2,6,2200
1,29,2,6,2195
1,29,2,6,2195
1,29,4,6,2450
1,29,4,6,2450
1,29,4,6,2450
1,29,3,6,2094
1,29,4,6,2450
1,29,4,6,2450
1,29,3,6,2094
1,29,3,6,2094
1,29,3,6,2094
1,29,3,6,2094
1,29,3,6,2094
1,29,2,6,2500
1,29,2,6,2500
1,29,3,6,2094
1,29,6,5,3599
1,29,5,6,2149
1,29,5,6,2149
1,29,1,6,2500
1,29,4,6,2694
1,29,4,6,2694
1,29,3,6,2094
1,29,2,6,2195
1,29,5,6,2149
1,29,3,6,2094
1,29,5,6,2200
1,29,1,6,2395
1,29,6,6,2195
1,29,6,6,2195
1,29,3,6,2094
1,29,1,6,2395
1,29,4,6,2694
1,29,5,6,2200
1,29,3,6,2094
1,29,6,5,3599
1,29,3,6,2094
1,29,3,6,2195
1,29,4,6,2694
1,29,4,6,2395
1,29,1,6,2694
1,29,1,6,2694
1,29,5,6,2149
1,29,5,6,2149
1,29,6,5,3599
1,29,4,6,2694
1,29,6,5,3599
1,29,4,6,2395
1,29,2,6,2195
1,29,4,6,2395
1,33,4,6,2395
1,33,5,6,2149
1,33,2,6,2195
1,33,5,6,2149
1,33,5,6,2149
1,33,5,6,2149
1,33,4,6,2395
1,33,2,6,2195
1,33,1,6,2395
1,33,1,6,2395
1,33,5,6,2149
1,33,5,6,2149
1,33,2,6,2195
1,33,2,6,2195
1,33,2,6,2195
1,33,2,6,2195
1,33,3,6,2195
1,33,2,6,2195
1,33,5,6,2149
1,33,5,6,2149
1,33,3,6,2195
1,33,5,6,2149
1,33,4,6,2395
1,33,4,6,2395
1,33,3,6,2195
1,33,4,6,2694
1,33,5,6,2149
1,33,5,6,2149
1,33,5,6,2149
1,33,5,6,2149
1,33,6,6,2195
1,33,4,6,2694
1,33,1,6,2395
1,33,4,6,2395
1,33,4,6,2395
1,33,5,6,2149
1,33,5,6,2149
1,33,2,6,2195
1,33,2,6,2195
1,33,2,6,2195
1,33,1,6,2350
1,33,6,6,2195
1,33,1,6,2694
1,33,5,6,2149
1,33,5,6,2149
1,33,2,6,2195
1,33,5,6,2200
1,33,6,6,2195
1,33,3,6,2195
1,33,3,6,2195
1,33,1,6,2694
1,33,5,6,2195
1,33,3,6,2195
1,33,5,6,2200
1,33,5,6,2200
1,33,5,6,2195
1,33,6,6,2195
1,33,3,6,2195
1,33,2,6,2195
1,33,5,6,2149
1,33,3,6,2195
1,33,3,6,2195
1,33,3,6,2195
1,33,4,6,2694
1,33,2,6,2195
1,33,3,6,2195
1,33,3,6,2195
1,33,6,6,2195
1,33,2,6,2195
1,33,5,6,2195
1,33,5,6,2195
1,33,6,6,2149
1,33,3,6,2149
1,33,2,6,2195
1,33,4,6,2549
1,33,1,6,2694
1,33,1,6,2694
1,33,6,6,2149
1,33,6,6,2149
1,33,1,6,2549
1,33,3,6,2149
1,33,2,6,2195
1,33,5,6,2195
1,33,6,6,2149
1,33,6,6,2149
1,33,6,6,2149
1,33,5,6,2200
1,33,6,6,2149
1,33,3,6,2149
1,33,1,6,2694
1,33,4,6,2500
1,33,6,6,2149
1,33,3,6,2149
1,33,5,6,2200
1,33,5,6,2200
1,33,4,6,2500
1,33,4,6,2694
1,33,4,6,2694
1,33,4,6,2500
1,33,5,6,2200
1,33,2,6,2195
1,33,3,6,2149
1,33,1,6,2500
1,33,6,6,2149
1,33,6,6,2149
1,33,2,6,2195
1,33,3,6,2149
1,33,2,6,2195
1,33,3,6,2149
1,33,6,6,2149
1,33,6,6,2149
1,33,5,6,2195
1,33,6,6,2149
1,33,5,6,2195
1,33,2,6,2200
1,33,2,6,2200
1,33,5,6,2200
1,33,5,6,2200
1,33,6,6,2149
1,33,4,6,2500
1,33,6,6,2149
1,33,3,6,1944
1,33,6,6,2149
1,33,6,6,2149
1,33,6,6,2195
1,33,3,6,1944
1,33,1,6,2694
1,33,2,6,2699
1,33,2,6,2195
1,33,3,6,1944
1,33,3,6,1944
1,33,5,6,2195
1,33,5,6,2699
1,33,3,6,1944
1,33,3,6,1944
1,33,1,6,2500
1,33,4,6,2500
1,33,2,6,2699
1,33,5,6,2195
1,33,1,6,2195
1,33,1,6,2195
1,33,3,6,2344
1,33,3,6,2344
1,33,1,6,2195
1,33,1,6,2195
1,33,5,6,3910
1,33,5,6,3910
1,33,1,6,2694
1,33,2,6,3910
1,33,2,6,3910
1,33,4,6,2500
1,33,4,6,2500
1,33,1,6,2694
1,33,2,6,3910
1,33,1,6,2195
1,33,5,6,2195
1,33,4,6,2500
1,33,4,6,2500
1,33,5,6,2195
1,33,4,6,2500
1,33,4,6,2500
1,33,5,6,3910
1,33,1,6,2195
1,33,2,6,2195
2,33,2,6,2195
1,33,3,6,2195
1,33,3,6,2195
1,33,3,6,2195
1,33,3,6,2195
1,33,5,6,2195
1,33,4,6,2694
1,37,5,6,2195
1,37,6,6,2195
1,37,5,6,3910
1,37,2,6,2195
1,37,6,6,2195
1,37,4,6,2500
1,37,3,6,2195
1,37,4,6,2500
1,37,1,6,2694
1,37,1,6,2694
1,37,5,6,2195
1,37,2,6,2195
1,37,2,6,2195
1,37,2,6,2195
1,37,1,6,2595
1,37,2,6,2195
1,37,5,6,3910
1,37,5,6,2195
1,37,1,6,2694
1,37,1,6,2694
1,37,2,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,2,6,2694
1,37,3,6,2250
1,37,1,6,2494
1,37,2,6,2195
1,37,5,6,3910
1,37,5,6,3910
1,37,5,6,2195
1,37,5,6,2195
1,37,1,6,2450
1,37,1,6,2694
1,37,5,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,2,6,2195
1,37,3,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,2,6,2694
1,37,1,6,2450
1,37,1,6,2450
1,37,6,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,5,6,2195
1,37,1,6,2450
1,37,1,6,2450
1,37,2,6,2195
1,37,6,6,2195
1,37,6,6,2195
1,37,5,6,2494
1,37,4,6,2694
1,37,5,6,2494
1,37,5,6,2494
1,37,5,6,2494
1,37,1,6,2694
1,37,2,6,2494
1,37,6,6,2195
1,37,3,6,2195
1,37,5,6,2494
1,37,4,6,2494
1,37,6,6,2195
1,37,1,6,2650
1,37,1,6,2650
1,37,4,6,2494
1,37,5,6,2494
1,37,5,6,2494
1,37,5,6,2494
1,37,2,6,2195
1,37,2,6,2195
1,37,2,6,2195
1,37,2,6,2195
1,37,1,6,2350
1,37,1,6,2350
1,37,4,6,2350
1,37,2,6,2195
1,37,2,6,2195
1,37,4,6,2350
1,37,2,6,2195
1,37,6,6,2699
1,37,4,6,2694
1,37,4,6,2694
1,37,5,6,3195
1,37,4,6,2350
1,37,4,6,2350
1,37,4,6,2350
1,37,4,6,2350
1,37,2,6,2195
1,37,2,6,2195
1,37,2,6,2494
1,37,1,6,2694
1,37,4,6,2350
1,37,4,6,2350
1,37,4,6,2350
1,37,1,6,2694
1,37,4,6,2350
1,37,2,6,2494
1,37,6,6,2195
1,37,4,6,2694
1,37,2,6,2494
1,37,6,6,2295
1,37,5,6,2195
1,37,1,6,2395
1,37,2,6,2494
1,37,1,6,2395
1,37,5,6,2494
1,37,3,6,2195
1,37,3,6,2195
1,37,6,6,2195
1,37,6,6,2195
1,37,6,6,2195
1,37,6,6,2195
1,37,3,6,2195
1,37,1,6,2395
1,37,1,6,2395
1,37,6,6,2195
1,37,6,6,2195
1,37,1,6,2395
1,37,2,6,2494
1,37,3,6,2195
2,37,3,6,2195
1,37,6,6,2195
1,37,1,6,2395
1,37,6,6,2195
1,37,6,6,2195
1,37,2,6,2195
1,37,6,6,2195
1,37,6,6,2195
1,37,3,6,1995
1,37,4,6,2694
1,37,1,6,2395
1,37,6,6,2195
1,37,2,6,2195
1,37,6,6,2195
1,37,6,6,2195
1,37,5,6,3910
1,37,3,6,1995
1,37,1,6,2395
1,37,1,6,2395
1,37,4,6,2694
1,37,6,6,3350
1,37,6,6,3350
